id,name,slug,created_at,updated_at,logo_url,logo_source,logo_status,logo_updated_at,aliases,audit_class,audit_confidence,audit_reason,audit_source
manufacturer-samyang-cnl62o,Samyang,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-sandberg-y0yi58,Sandberg,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-sandisk-cnz1qb,SanDisk,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-sanei-1bf71g,Sanei,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-satechi-ck3cbf,Satechi,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-satellai-y55i7t,Satellai,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-scality-bwbl59,Scality,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-seasonic-fsbw4d,Seasonic,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-seiko-1bhnff,Seiko,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-sena-1j5id,Sena,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-sencor-u4tuly,Sencor,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-sirui-1bkea8,Sirui,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-skross-u1ga3v,Skross,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-smallrig-8ymc6v,Smallrig,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-sociable-laeqm4,Sociable,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-solarix-61x8c0,Solarix,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-solidline-arul1b,Solidline,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-solight-61scme,Solight,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-spisovka-w2a07w,Spisovka,,,,,,,,,JUNK_DATA,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-spojka-tyrc0i,Spojka,,,,,,,,,JUNK_DATA,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-stolek-twk4ak,Stolek,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-strend-twicba,Strend,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-stropni-3l5gcz,Stropni,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-stygian-3hg5ll,Stygian,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-sunmi-1bryyw,Sunmi,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-tactical-d53sl9,Tactical,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-technoline-570yuj,Technoline,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-tenda-1c1jju,Tenda,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-thermaltake-3agari,Thermaltake,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-timekettle-dt2tfk,Timekettle,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-timemoto-x9vieu,Timemoto,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-tineco-tll0nc,Tineco,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-tomtoc-tiakoa,Tomtoc,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-topdon-ti8zki,Topdon,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-tormented-680b0,Tormented,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-touchbeauty-8o8885,Touchbeauty,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-tp-link-70xv05,TP-Link,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-tracer-tgv7kj,Tracer,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-tractive-m32a78,Tractive,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-traeger-9vmi8i,Traeger,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-transcend-khbw0w,Transcend,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-trendnet-o50dts,Trendnet,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-triediaci-lf6k14,Triediaci,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-triton-tgpqu0,Triton,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-truecam-a6mb1d,Truecam,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-truelife-vkx6zu,Truelife,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-trust-1c9zy0,Trust,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-tsc-1t44,Tsc,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-ugears-t5ssxd,Ugears,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-ugreen-t5kfg2,Ugreen,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-uniq-1km1t,Uniq,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-uniview-msjjw5,Uniview,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-v-sol-1c5hg9,V-sol,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-varta-1d2o50,Varta,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-veinx-1d51ac,Veinx,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-velbon-spqa58,Velbon,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-vembu-1d53yp,Vembu,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-venom-1d550d,Venom,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-verbatim-w0uje2,Verbatim,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-veria-1d57tn,Veria,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-videostudio-b1oirz,Videostudio,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-viking-snjlli,Viking,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-virtuos-z8mun8,Virtuos,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-virtuozzo-g8pw4g,Virtuozzo,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-vitesy-sndxjq,Vitesy,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-vivotek-zaqt3i,Vivotek,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-vogel-s-x4j0ov,Vogel's,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-vtech-1deiuk,Vtech,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-vysoko-selntp,Vysoko,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-wd-24t,WD,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-wecare-s8ufb5,Wecare,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-whoosh-lmv5xh,Whoosh!,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-wordperfect-2cj719,Wordperfect,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-x-sense-yu3vuv,X-sense,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-xerox-1e8t66,Xerox,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-xreal-1egu0m,Xreal,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-xtendlan-qq2oze,Xtendlan,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-yashica-4gojqi,Yashica,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-yealink-631aun,Yealink,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-yubikey-do962k,Yubikey,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-zalman-qvqr4b,Zalman,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-zavedenie-uxbw5p,Zavedenie,,,,,,,,,JUNK_DATA,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-zebra-1fc2jq,Zebra,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-zerto-1fcegy,Zerto,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-zgx-1xaj,Zgx,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-zhiyun-qrxujt,Zhiyun,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-zobrazovacia-a2wqv3,Zobrazovacia,,,,,,,,,JUNK_DATA,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-zwilling-bshnt6,Zwilling,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-zxel-1o0at,Zxel,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-zyxel-1fpaao,Zyxel,,,,,,,,,UNVERIFIED_CANDIDATE,50,"Plausible name, but no authoritative verification evidence available",
manufacturer-1-1d,1,,,,,,,,,JUNK_DATA,100,"Numeric value, not a manufacturer name",
manufacturer-1-mesacna-9tu81u,1-mesačná,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-10-11ib,"10""",,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-100w-wb6u,100w,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-16-17p,16,,,,,,,,,JUNK_DATA,100,"Numeric value, not a manufacturer name",
manufacturer-16gb-wgxs,16gb,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-17-11oc,"17""",,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-19-11q2,"19""",,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-1r-19d,1r,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-1stcool-5v0fvp,1stcool,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-1y-19k,1y,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-1yr-13be,1yr,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-2-1e,2,,,,,,,,,JUNK_DATA,100,"Numeric value, not a manufacturer name",
manufacturer-2-5-wv9j,"2,5""",,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-23-x00b,"23"",",,,,,,,,,JUNK_DATA,98,Malformed leading/trailing punctuation,
manufacturer-24-12cg,"24""",,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-240w-x155,240w,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-2kids-tg9lr,2kids,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-2y-1af,2y,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-3-1f,3,,,,,,,,,JUNK_DATA,100,"Numeric value, not a manufacturer name",
manufacturer-3-rocna-9o635j,3-ročná,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-30-in-1-9b66fb,30-in-1,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-32-19b,32,,,,,,,,,JUNK_DATA,100,"Numeric value, not a manufacturer name",
manufacturer-365-135e,365,,,,,,,,,JUNK_DATA,100,"Numeric value, not a manufacturer name",
manufacturer-3doodler-8qnmcm,3doodler,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-3mk-14i9,3mk,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-3r-1b3,3r,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-3y-1ba,3y,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-4-1g,4,,,,,,,,,JUNK_DATA,100,"Numeric value, not a manufacturer name",
manufacturer-400-13qs,400,,,,,,,,,JUNK_DATA,100,"Numeric value, not a manufacturer name",
manufacturer-490c-yet4,490c,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-490k-yetc,490k,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-4y-1c5,4y,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-5-1h,5,,,,,,,,,JUNK_DATA,100,"Numeric value, not a manufacturer name",
manufacturer-512-14ie,512,,,,,,,,,JUNK_DATA,100,"Numeric value, not a manufacturer name",
manufacturer-580c-z11y,580c,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-580k-z126,580k,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-5y-1d0,5y,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-65w-15eg,65w,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-675w-znfn,675w,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-700-15yv,700,,,,,,,,,JUNK_DATA,100,"Numeric value, not a manufacturer name",
manufacturer-702hke-qsth9l,702hke,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-702hme-qsthbb,702hme,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-720m-106l4,720m,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-8-1k,8,,,,,,,,,JUNK_DATA,100,"Numeric value, not a manufacturer name",
manufacturer-8-portovy-s923sw,8-portový,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-802sce-r9vbmj,802sce,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-802ske-r9vbtf,802ske,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-802sme-r9vbv5,802sme,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-802sye-r9vc5h,802sye,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-802xme-r9vfkm,802xme,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-802xye-r9vfuy,802xye,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-8gb-182b,8gb,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-access-wc6ft0,Access,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-adapterovy-j9a5t7,Adaptérový,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-after-11m7r0,After,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-akcelerator-hjk98j,Akcelerátor,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-aktivny-c637z2,Aktívny,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-aktualizacia-3bt1y9,Aktualizácia,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-alternativna-r2vbsp,Alternatívna,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-alternativne-r2vbsl,Alternatívne,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-alternativny-r2vbs1,Alternatívny,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-alu-1eve,Alu,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-american-sknglc,American,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-analogove-6zzhp2,Analógové,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-animal-wic5r0,Animal,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-anteny-wilqvh,Antény,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-ap-ac2-12b-9dupzu,Ap-ac2-12b,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-ap-mnt-cm1-uwhwof,Ap-mnt-cm1,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-ap-mod-seru-tc777m,Ap-mod-seru,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-ap-poe-afge-dfpowo,Ap-poe-afge,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-ap-poe-atsr-dfpe89,Ap-poe-atsr,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-ap-poe-btsr-dfor8q,Ap-poe-btsr,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-aten-11uuls,"Aten,",,,,,,,,,JUNK_DATA,98,Malformed leading/trailing punctuation,
manufacturer-atramentova-7fk6nu,Atramentová,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-automaticka-91kgrj,Automatická,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-automaticky-91kgqr,Automatický,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-autonabijacka-rj9iu7,Autonabíjačka,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-azurova-l99b3d,Azúrová,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-azurovy-j84o74,Azurový,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-azurovy-l99b45,Azúrový,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-balenie-lx7x82,Balenie,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-balicek-lzq18z,Balíček,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-balik-122qq3,Balík,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-banka-122p39,Banka,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-bateria-m3yn7a,Batéria,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-baterie-m1mcxq,Baterie,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-baterie-m3yn7e,Batérie,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-bateriova-9j5c1b,Batériová,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-bateriovy-9j5c23,Batériový,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-batoh-122tn2,Batoh,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-bezdrotova-wk7zxx,Bezdrôtová,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-bezdrotove-wk7zy5,Bezdrôtové,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-bezdrotovy-wk7zyp,Bezdrôtový,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-bezpecnostna-o2lg3a,Bezpečnostná,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-bezpecnostny-o2lg42,Bezpečnostný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-biely-127mcr,Biely,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-bily-1b3ng,Bílý,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-birch-127vrk,Birch,,,,,,,,,UNVERIFIED_CANDIDATE,92,Generic product/category/attribute term,
manufacturer-blast-129gig,Blast,,,,,,,,,UNVERIFIED_CANDIDATE,92,Generic product/category/attribute term,
manufacturer-brana-12fx7o,Brána,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-bubnova-v8s77f,Bubnová,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-c52x-c53x-w70y3y,C52x/c53x,,,,,,,,,JUNK_DATA,95,"Composite product/category value, not one canonical manufacturer",
manufacturer-c74x-17y8o,C74x,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-can-1g34,Can,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-case-18uvk,Case,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-cb-6hi,Čb,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-cestovna-anm75v,Cestovná,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-cestovny-anm753,Cestovný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-charger-va02qq,Charger,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-chladic-v49902,Chladič,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-chladici-tromlp,Chladící,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-chytra-xdf0gf,Chytrá,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-cierna-dik32b,Čierna,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-ciernobiela-meic7c,Čiernobiela,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-cierny-dik31n,Čierny,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-citacka-13qwq3,Čítačka,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-clamp-12t8yj,Clamp,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-cloud-12tjit,Cloud,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-club-1932u,Club,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-connect-rrlzqu,Connect,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-cooler-xh30eu,Cooler,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-cp-1ot,Cp,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-creator-qhn9bo,Creator,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-cs11-196ls,Cs11,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-cs720-xi976v,"Cs720,",,,,,,,,,JUNK_DATA,98,Malformed leading/trailing punctuation,
manufacturer-cs725-12wt9m,Cs725,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-ct-e301-y1lp0h,"Ct-e301,",,,,,,,,,JUNK_DATA,98,Malformed leading/trailing punctuation,
manufacturer-customer-b3dzi6,Customer,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-cx725-130079,Cx725,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-cx825-xl0t9i,"Cx825,",,,,,,,,,JUNK_DATA,98,Malformed leading/trailing punctuation,
manufacturer-cx82x-xl0uv7,"Cx82x,",,,,,,,,,JUNK_DATA,98,Malformed leading/trailing punctuation,
manufacturer-dance-136a37,Dance,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-datovy-xqis67,Datový,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-datovy-zc7lup,Dátový,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-ddr3-19k0x,Ddr3,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-ddr3l-1388vf,Ddr3l,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-ddr4-19k0y,Ddr4,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-desk-19ku1,Desk,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-desktop-hqyk1w,Desktop,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-detska-ygbgr8,Dětská,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-detske-ygbgr0,Dětské,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
